0.086495	-0.172485	1717.543457	-6730.390625	2428.696289	5772.047852	
0.090859	-0.180304	1755.955078	-6717.884766	2388.923340	5782.925781	
0.095346	-0.188286	1794.293213	-6705.098633	2349.014160	5793.473633	
0.099956	-0.196430	1832.556152	-6692.031250	2308.970215	5803.689453	
0.104690	-0.204736	1870.742432	-6678.683594	2268.793457	5813.571289	
0.109549	-0.213202	1908.850098	-6665.055664	2228.486328	5823.118164	
0.114534	-0.221828	1946.877686	-6651.147461	2188.050293	5832.329102	
0.119647	-0.230613	1984.823242	-6636.959961	2147.487793	5841.202148	
0.124887	-0.239557	2022.685303	-6622.492188	2106.800293	5849.735352	
0.130257	-0.248658	2060.461914	-6607.745117	2065.990234	5857.927734	
0.135757	-0.257916	2098.151855	-6592.719727	2025.059570	5865.778320	
0.141388	-0.267330	2135.752930	-6577.415039	1984.010254	5873.285156	
0.147151	-0.276899	2173.263672	-6561.832031	1942.844238	5880.446289	
0.153047	-0.286623	2210.682129	-6545.970703	1901.563721	5887.260742	
0.159077	-0.296500	2248.006836	-6529.832031	1860.170898	5893.727539	
0.165242	-0.306530	2285.235840	-6513.415039	1818.667725	5899.844727	
0.171543	-0.316712	2322.367676	-6496.720703	1777.056396	5905.610352	
0.177981	-0.327045	2359.400391	-6479.750000	1735.339111	5911.023438	
0.184556	-0.337528	2396.332520	-6462.501953	1693.517822	5916.083008	
0.191271	-0.348161	2433.162109	-6444.977539	1651.594971	5920.787109	
0.198125	-0.358942	2469.887695	-6427.177734	1609.572510	5925.133789	
0.205119	-0.369871	2506.507324	-6409.101562	1567.452637	5929.122070	
0.212256	-0.380947	2543.019043	-6390.750000	1525.237793	5932.750977	
0.219535	-0.392168	2579.421387	-6372.124023	1482.930176	5936.018555	
0.226958	-0.403535	2615.712402	-6353.222656	1440.531738	5938.922852	
0.234525	-0.415046	2651.890625	-6334.046875	1398.045166	5941.462891	
0.242237	-0.426700	2687.954102	-6314.597656	1355.472412	5943.636719	
0.250096	-0.438497	2723.901367	-6294.875000	1312.815918	5945.443359	
0.258102	-0.450435	2759.730469	-6274.878906	1270.078125	5946.880859	
0.266256	-0.462514	2795.439453	-6254.610352	1227.261230	5947.948242	
0.274560	-0.474732	2831.026855	-6234.069336	1184.367676	5948.644531	
0.283013	-0.487089	2866.490723	-6213.255859	1141.399902	5948.966797	
0.291617	-0.499584	2901.829102	-6192.170898	1098.360352	5948.915039	
0.300374	-0.512215	2937.040527	-6170.814453	1055.251221	5948.486328	
0.309283	-0.524983	2972.123047	-6149.187500	1012.075195	5947.680664	
0.318345	-0.537885	3007.074707	-6127.290039	968.834717	5946.495117	
0.327563	-0.550921	3041.894043	-6105.123047	925.532349	5944.928711	
0.336935	-0.564090	3076.579102	-6082.686523	882.170532	5942.980469	
0.346464	-0.577391	3111.128418	-6059.981445	838.751831	5940.648438	
0.356150	-0.590823	3145.539551	-6037.007812	795.278809	5937.931641	
0.365995	-0.604385	3179.811035	-6013.765625	751.754028	5934.828125	
0.375998	-0.618075	3213.941406	-5990.255859	708.180176	5931.335938	
0.386161	-0.631894	3247.928223	-5966.479492	664.559814	5927.454102	
0.396485	-0.645840	3281.770020	-5942.436523	620.895752	5923.181641	
0.406970	-0.659911	3315.464844	-5918.127930	577.190552	5918.516602	
0.417618	-0.674107	3349.011230	-5893.553711	533.447021	5913.458008	
0.428430	-0.688427	3382.406738	-5868.713867	489.667847	5908.002930	
0.439405	-0.702870	3415.649902	-5843.610352	445.855835	5902.151367	
0.450545	-0.717434	3448.738770	-5818.242188	402.013794	5895.901367	
0.461851	-0.732118	3481.671875	-5792.611328	358.144531	5889.250977	
0.473324	-0.746922	3514.446777	-5766.717773	314.250916	5882.199219	
0.484964	-0.761845	3547.062012	-5740.561523	270.335815	5874.745117	
0.496773	-0.776885	3579.515625	-5714.143555	226.402191	5866.886719	
0.508750	-0.792040	3611.805664	-5687.464844	182.452972	5858.622070	
0.520898	-0.807311	3643.930176	-5660.525391	138.491150	5849.950195	
0.533216	-0.822696	3675.887695	-5633.326172	94.519714	5840.870117	
0.545706	-0.838193	3707.675781	-5605.867188	50.541718	5831.379883	
0.558368	-0.853802	3739.292969	-5578.150391	6.560223	5821.477539	
0.571203	-0.869522	3770.737305	-5550.175781	-37.421669	5811.162109	
0.584212	-0.885351	3802.006836	-5521.943359	-81.400818	5800.432617	
0.597395	-0.901288	3833.099609	-5493.454102	-125.374054	5789.287109	
0.610754	-0.917331	3864.013672	-5464.708984	-169.338165	5777.723633	
0.624289	-0.933481	3894.747070	-5435.708984	-213.289948	5765.741211	
0.638001	-0.949735	3925.298340	-5406.454102	-257.226105	5753.338867	
0.651890	-0.966092	3955.665039	-5376.945312	-301.143341	5740.514648	
0.665958	-0.982552	3985.845703	-5347.183594	-345.038300	5727.267578	
0.680204	-0.999112	4015.837891	-5317.168945	-388.907623	5713.596680	
0.694631	-1.015772	4045.640137	-5286.902344	-432.747894	5699.499023	
0.709238	-1.032531	4075.250488	-5256.384766	-476.555634	5684.974609	
0.724026	-1.049386	4104.666504	-5225.617188	-520.327393	5670.021484	
0.738996	-1.066338	4133.887207	-5194.600586	-564.059570	5654.638672	
0.754148	-1.083384	4162.909668	-5163.334961	-607.748657	5638.824219	
0.769483	-1.100524	4191.731934	-5131.821289	-651.390991	5622.577148	
0.785003	-1.117756	4220.353027	-5100.060547	-694.983032	5605.896484	
0.800707	-1.135078	4248.770020	-5068.053711	-738.520996	5588.780273	
0.816596	-1.152490	4276.980957	-5035.801758	-782.001221	5571.227539	
0.832670	-1.169990	4304.983887	-5003.304688	-825.419922	5553.237305	
0.848931	-1.187577	4332.777832	-4970.564453	-868.773193	5534.807617	
0.865379	-1.205250	4360.359863	-4937.581055	-912.057251	5515.937500	
0.882015	-1.223006	4387.728027	-4904.355469	-955.268188	5496.625000	
0.898839	-1.240846	4414.880371	-4870.888672	-998.401978	5476.870117	
0.915851	-1.258767	4441.814941	-4837.181641	-1041.454712	5456.670898	
0.933053	-1.276769	4468.529785	-4803.235352	-1084.422363	5436.026367	
0.950444	-1.294849	4495.022949	-4769.050781	-1127.300781	5414.934570	
0.968026	-1.313006	4521.292480	-4734.628906	-1170.085938	5393.395508	
0.985799	-1.331240	4547.336426	-4699.970703	-1212.773438	5371.407227	
1.003764	-1.349548	4573.152832	-4665.077148	-1255.359375	5348.968750	
1.021920	-1.367929	4598.739746	-4629.949219	-1297.839355	5326.079102	
1.040269	-1.386382	4624.094238	-4594.587891	-1340.208984	5302.736328	
1.058810	-1.404905	4649.215332	-4558.994141	-1382.463867	5278.940430	
1.077545	-1.423498	4674.100098	-4523.168945	-1424.599609	5254.689453	
1.096474	-1.442158	4698.747559	-4487.113281	-1466.611572	5229.983398	
1.115597	-1.460884	4723.154785	-4450.829102	-1508.495361	5204.820312	
1.134915	-1.479675	4747.319824	-4414.316406	-1550.246582	5179.200195	
1.154427	-1.498529	4771.240723	-4377.577148	-1591.860352	5153.121094	
1.174135	-1.517444	4794.915527	-4340.611328	-1633.332031	5126.582031	
1.194040	-1.536420	4818.341309	-4303.420898	-1674.656982	5099.583008	
1.214140	-1.555455	4841.517090	-4266.006836	-1715.830322	5072.122070	
1.234437	-1.574547	4864.440918	-4228.370117	-1756.847168	5044.199219	
1.254930	-1.593695	4887.109863	-4190.512695	-1797.702637	5015.812500	
1.275621	-1.612897	4909.521973	-4152.435547	-1838.391602	4986.961914	
1.296510	-1.632152	4931.675293	-4114.139648	-1878.909180	4957.647461	
1.317596	-1.651459	4953.567871	-4075.625488	-1919.250244	4927.867188	
1.338880	-1.670815	4975.197754	-4036.895020	-1959.409668	4897.621094	
1.360363	-1.690220	4996.562012	-3997.949707	-1999.382324	4866.908203	
1.382044	-1.709671	5017.659668	-3958.790527	-2039.162842	4835.727539	
1.403924	-1.729168	5038.487793	-3919.418945	-2078.745850	4804.079102	
1.426003	-1.748708	5059.044434	-3879.836426	-2118.125732	4771.961914	
1.448281	-1.768290	5079.327637	-3840.043945	-2157.297607	4739.375000	
1.470758	-1.787914	5099.335449	-3800.042969	-2196.255615	4706.319336	
1.493435	-1.807576	5119.064941	-3759.835449	-2234.993896	4672.792969	
1.516311	-1.827276	5138.515137	-3719.422363	-2273.507080	4638.796875	
1.539387	-1.847012	5157.683105	-3678.804688	-2311.789795	4604.330078	
1.562663	-1.866783	5176.566895	-3637.984375	-2349.835693	4569.391602	
1.586139	-1.886586	5195.163574	-3596.962891	-2387.639404	4533.982422	
1.609814	-1.906421	5213.472168	-3555.741699	-2425.194580	4498.101562	
1.633690	-1.926286	5231.489746	-3514.322266	-2462.495605	4461.749023	
1.657765	-1.946179	5249.214355	-3472.706055	-2499.536133	4424.924805	
1.682040	-1.966099	5266.644043	-3430.895020	-2536.310547	4387.629883	
1.706515	-1.986044	5283.776855	-3388.890137	-2572.812012	4349.863281	
1.731189	-2.006013	5300.609863	-3346.693359	-2609.034668	4311.625000	
1.756064	-2.026003	5317.142090	-3304.306152	-2644.972168	4272.916016	
1.781138	-2.046014	5333.370605	-3261.730469	-2680.618164	4233.735352	
1.806411	-2.066044	5349.292480	-3218.967773	-2715.965820	4194.084961	
1.831884	-2.086092	5364.906738	-3176.019531	-2751.009277	4153.963867	
1.857555	-2.106155	5380.210449	-3132.887695	-2785.741211	4113.373047	
1.883426	-2.126233	5395.201660	-3089.573730	-2820.155273	4072.312988	
1.909495	-2.146323	5409.878418	-3046.080078	-2854.245117	4030.784180	
1.935763	-2.166425	5424.238770	-3002.407715	-2888.003418	3988.787598	
1.962229	-2.186537	5438.279785	-2958.559082	-2921.423340	3946.324219	
1.988893	-2.206656	5451.999512	-2914.535645	-2954.498047	3903.394531	
2.015755	-2.226783	5465.395996	-2870.339355	-2987.220703	3859.999512	
2.042814	-2.246914	5478.466309	-2825.972168	-3019.583984	3816.140137	
2.070069	-2.267049	5491.209473	-2781.436035	-3051.580566	3771.817871	
2.097522	-2.287186	5503.622559	-2736.732910	-3083.203613	3727.033691	
2.125170	-2.307324	5515.703613	-2691.864258	-3114.445312	3681.789062	
2.153014	-2.327461	5527.449707	-2646.832520	-3145.298828	3636.084961	
2.181053	-2.347595	5538.859863	-2601.639648	-3175.756348	3589.923340	
2.209287	-2.367726	5549.931152	-2556.288086	-3205.810547	3543.306152	
2.237715	-2.387852	5560.661621	-2510.779297	-3235.454102	3496.234863	
2.266337	-2.407971	5571.048340	-2465.115723	-3264.678711	3448.710938	
2.295152	-2.428082	5581.089355	-2419.299316	-3293.477051	3400.736816	
2.324159	-2.448184	5590.783203	-2373.332520	-3321.841309	3352.314941	
2.353359	-2.468274	5600.126953	-2327.217285	-3349.763672	3303.446777	
2.382750	-2.488353	5609.119141	-2280.956055	-3377.236328	3254.135254	
2.412331	-2.508417	5617.756836	-2234.550781	-3404.251465	3204.382812	
2.442103	-2.528467	5626.038086	-2188.003906	-3430.800781	3154.191895	
2.472063	-2.548501	5633.960938	-2141.317383	-3456.875977	3103.564941	
2.502213	-2.568517	5641.523438	-2094.494141	-3482.469238	3052.505371	
2.532550	-2.588514	5648.722656	-2047.536133	-3507.572266	3001.016113	
2.563074	-2.608491	5655.556641	-2000.445801	-3532.176758	2949.100098	
2.593784	-2.628447	5662.023438	-1953.225830	-3556.274414	2896.761230	
2.624680	-2.648380	5668.121094	-1905.878418	-3579.856934	2844.002441	
2.655760	-2.668289	5673.847656	-1858.406250	-3602.916016	2790.827637	
2.687024	-2.688174	5679.200195	-1810.811768	-3625.442871	2737.240723	
2.718471	-2.708032	5684.176758	-1763.097412	-3647.429199	2683.245605	
2.750099	-2.727864	5688.775391	-1715.266113	-3668.866211	2628.846191	
2.781909	-2.747667	5692.994141	-1667.320312	-3689.745605	2574.047363	
2.813899	-2.767440	5696.830078	-1619.262451	-3710.058594	2518.853027	
2.846068	-2.787184	5700.281250	-1571.095459	-3729.796387	2463.268066	
2.878414	-2.806895	5703.346680	-1522.822021	-3748.950684	2407.297852	
2.910939	-2.826575	5706.022461	-1474.445068	-3767.512207	2350.946777	
2.943639	-2.846222	5708.307617	-1425.967285	-3785.472656	2294.220703	
2.976514	-2.865834	5710.200195	-1377.391357	-3802.823242	2237.124512	
3.009563	-2.885412	5711.697266	-1328.720459	-3819.554688	2179.664062	
3.042785	-2.904953	5712.797852	-1279.957275	-3835.658691	2121.845703	
3.076179	-2.924459	5713.499023	-1231.104736	-3851.126465	2063.674805	
3.109743	-2.943927	5713.798828	-1182.166016	-3865.948730	2005.157959	
3.143478	-2.963357	5713.695312	-1133.144043	-3880.117188	1946.301758	
3.177381	-2.982748	5713.186523	-1084.041748	-3893.622559	1887.112793	
3.211451	-3.002101	5712.270508	-1034.862305	-3906.456543	1827.598145	
3.245688	-3.021413	5710.945312	-985.608887	-3918.609863	1767.764893	
3.280090	-3.040685	5709.208984	-936.284668	-3930.074219	1707.620605	
3.314656	-3.059917	5707.058594	-886.892822	-3940.840332	1647.172607	
3.349385	-3.079107	5704.493164	-837.436646	-3950.899902	1586.428955	
3.384276	-3.098255	5701.510742	-787.919312	-3960.244141	1525.397949	
3.419327	-3.117362	5698.108398	-738.344238	-3968.864258	1464.087646	
3.454538	-3.136426	5694.285156	-688.714844	-3976.751953	1402.506836	
3.489908	-3.155448	5690.039062	-639.034424	-3983.898926	1340.664307	
3.525434	-3.174427	5685.368164	-589.306519	-3990.296387	1278.569336	
3.561117	-3.193364	5680.270508	-539.534546	-3995.936035	1216.231201	
3.596956	-3.212258	5674.744141	-489.722046	-4000.809570	1153.659424	
3.632948	-3.231108	5668.787109	-439.872620	-4004.908691	1090.864014	
3.669093	-3.249915	5662.397461	-389.989868	-4008.225586	1027.854980	
3.705390	-3.268680	5655.573242	-340.077454	-4010.751953	964.642944	
3.741838	-3.287402	5648.313477	-290.139038	-4012.479980	901.238403	
3.778436	-3.306082	5640.615234	-240.178360	-4013.402344	837.652344	
3.815183	-3.324719	5632.477539	-190.199234	-4013.510742	773.895996	
3.852078	-3.343314	5623.899414	-140.205460	-4012.798340	709.980835	
3.889120	-3.361868	5614.877930	-90.200882	-4011.257324	645.918579	
3.926308	-3.380379	5605.412109	-40.189434	-4008.880859	581.721191	
3.963642	-3.398850	5595.500000	9.824951	-4005.661621	517.401001	
4.001120	-3.417281	5585.139648	59.838280	-4001.593262	452.970459	
4.038741	-3.435672	5574.330078	109.846519	-3996.668945	388.442383	
4.076506	-3.454023	5563.069336	159.845581	-3990.882324	323.829895	
4.114412	-3.472335	5551.356445	209.831360	-3984.227051	259.146240	
4.152461	-3.490609	5539.189453	259.799683	-3976.697266	194.404999	
4.190651	-3.508847	5526.567383	309.746338	-3968.287109	129.619995	
4.228981	-3.527047	5513.488281	359.667053	-3958.991211	64.805313	
4.267451	-3.545213	5499.950195	409.557556	-3948.804199	-0.024727	
4.306061	-3.563343	5485.953125	459.413513	-3937.721191	-64.855568	
4.344810	-3.581439	5471.494141	509.230530	-3925.737305	-129.672394	
4.383698	-3.599502	5456.573242	559.004211	-3912.848145	-194.460175	
4.422726	-3.617533	5441.188477	608.730042	-3899.049805	-259.203644	
4.461891	-3.635534	5425.338867	658.403503	-3884.338379	-323.887360	
4.501196	-3.653504	5409.023438	708.020081	-3868.710449	-388.495575	
4.540639	-3.671445	5392.241211	757.575134	-3852.162598	-453.012421	
4.580221	-3.689359	5374.990234	807.064026	-3834.692383	-517.421753	
4.619942	-3.707246	5357.270508	856.481995	-3816.297363	-581.707397	
4.659801	-3.725107	5339.080078	905.824402	-3796.975098	-645.852783	
4.699801	-3.742944	5320.417969	955.086487	-3776.724121	-709.841309	
4.739942	-3.760759	5301.284180	1004.263367	-3755.542969	-773.656128	
4.780222	-3.778551	5281.676758	1053.350098	-3733.430664	-837.280273	
4.820643	-3.796322	5261.595703	1102.342041	-3710.386719	-900.696655	
4.861207	-3.814074	5241.040039	1151.233887	-3686.410645	-963.888184	
4.901914	-3.831807	5220.008789	1200.020996	-3661.503418	-1026.837402	
4.942764	-3.849523	5198.500977	1248.697998	-3635.665039	-1089.526855	
4.983760	-3.867223	5176.516602	1297.260010	-3608.896973	-1151.939209	
5.024901	-3.884908	5154.054688	1345.701904	-3581.200684	-1214.056641	
5.066190	-3.902580	5131.114258	1394.018555	-3552.578613	-1275.861572	
5.107627	-3.920239	5107.695312	1442.204590	-3523.032715	-1337.336182	
5.149214	-3.937887	5083.797852	1490.254883	-3492.565918	-1398.462891	
5.190952	-3.955524	5059.420898	1538.164307	-3461.182129	-1459.223877	
5.232844	-3.973152	5034.564453	1585.927246	-3428.884766	-1519.601318	
5.274892	-3.990772	5009.227539	1633.538574	-3395.678223	-1579.577637	
5.317097	-4.008384	4983.411133	1680.992676	-3361.567383	-1639.135010	
5.359460	-4.025990	4957.114258	1728.284424	-3326.557617	-1698.255859	
5.401984	-4.043590	4930.336914	1775.408203	-3290.654297	-1756.922363	
5.444673	-4.061184	4903.080078	1822.358398	-3253.863770	-1815.117188	
5.487527	-4.078774	4875.342773	1869.129395	-3216.192871	-1872.822754	
5.530549	-4.096361	4847.125000	1915.715820	-3177.648926	-1930.021973	
5.573742	-4.113944	4818.427734	1962.112061	-3138.239746	-1986.697510	
5.617108	-4.131524	4789.250977	2008.312256	-3097.973145	-2042.832520	
5.660650	-4.149102	4759.594727	2054.310791	-3056.857422	-2098.409668	
5.704371	-4.166677	4729.459961	2100.102295	-3014.902344	-2153.413086	
5.748274	-4.184251	4698.846680	2145.680420	-2972.116699	-2207.825684	
5.792361	-4.201822	4667.755859	2191.039795	-2928.511230	-2261.631348	
5.836637	-4.219392	4636.188477	2236.174561	-2884.095703	-2314.813965	
5.881104	-4.236959	4604.144531	2281.078857	-2838.881348	-2367.357910	
5.925764	-4.254522	4571.625000	2325.746826	-2792.879395	-2419.248047	
5.970622	-4.272083	4538.630859	2370.172607	-2746.102051	-2470.468750	
6.015681	-4.289640	4505.163086	2414.350342	-2698.561035	-2521.004883	
6.060946	-4.307193	4471.222656	2458.273682	-2650.269043	-2570.842285	
6.106418	-4.324740	4436.810547	2501.937012	-2601.238770	-2619.966797	
6.152101	-4.342281	4401.927734	2545.334473	-2551.483887	-2668.364258	
6.197999	-4.359815	4366.576172	2588.459473	-2501.017578	-2716.020996	
6.244116	-4.377339	4330.756836	2631.306641	-2449.854492	-2762.923828	
6.290455	-4.394854	4294.471680	2673.869629	-2398.008789	-2809.060059	
6.337020	-4.412355	4257.721680	2716.142578	-2345.495117	-2854.417480	
6.383815	-4.429844	4220.508789	2758.119141	-2292.328613	-2898.983887	
6.430843	-4.447317	4182.834961	2799.793457	-2238.524902	-2942.748047	
6.478109	-4.464772	4144.701172	2841.159180	-2184.099609	-2985.698242	
6.525617	-4.482207	4106.110352	2882.210449	-2129.068359	-3027.824219	
6.573368	-4.499619	4067.063965	2922.940918	-2073.447266	-3069.115234	
6.621368	-4.517007	4027.564453	2963.344727	-2017.252930	-3109.562012	
6.669621	-4.534366	3987.613770	3003.415527	-1960.501953	-3149.154785	
6.718130	-4.551694	3947.214355	3043.147461	-1903.211182	-3187.884766	
6.766898	-4.568988	3906.368652	3082.534180	-1845.397705	-3225.743652	
6.815929	-4.586245	3865.079102	3121.569336	-1787.078613	-3262.723145	
6.865228	-4.603460	3823.348633	3160.247070	-1728.271240	-3298.815918	
6.914796	-4.620632	3781.179688	3198.561035	-1668.993164	-3334.015137	
6.964638	-4.637755	3738.575195	3236.505371	-1609.261719	-3368.313965	
7.014757	-4.654827	3695.538086	3274.073730	-1549.094971	-3401.706543	
7.065157	-4.671843	3652.071289	3311.260254	-1488.510498	-3434.187500	
7.115841	-4.688797	3608.177734	3348.058594	-1427.526123	-3465.751465	
7.166811	-4.705687	3563.860840	3384.462891	-1366.159668	-3496.394043	
7.218071	-4.722507	3519.124023	3420.467285	-1304.428955	-3526.110840	
7.269625	-4.739252	3473.970703	3456.065430	-1242.352051	-3554.898438	
7.321474	-4.755919	3428.404297	3491.250977	-1179.947021	-3582.753418	
7.373622	-4.772500	3382.428711	3526.018555	-1117.231445	-3609.673340	
7.426070	-4.788993	3336.047852	3560.361816	-1054.223389	-3635.655762	
7.478823	-4.805390	3289.265137	3594.274902	-990.940796	-3660.699219	
7.531880	-4.821688	3242.084961	3627.751465	-927.401245	-3684.802246	
7.585246	-4.837879	3194.511230	3660.786133	-863.622437	-3707.963867	
7.638923	-4.853959	3146.547852	3693.373047	-799.621948	-3730.183594	
7.692911	-4.869922	3098.199707	3725.506348	-735.417358	-3751.461426	
7.747213	-4.885761	3049.470703	3757.180176	-671.026001	-3771.797852	
7.801831	-4.901471	3000.365723	3788.388672	-606.464966	-3791.193848	
7.856766	-4.917046	2950.889160	3819.126465	-541.751465	-3809.650391	
7.912019	-4.932479	2901.045898	3849.387695	-476.902466	-3827.168945	
7.967591	-4.947764	2850.840820	3879.166504	-411.934692	-3843.751953	
8.023484	-4.962895	2800.278809	3908.457520	-346.864746	-3859.401367	
8.079700	-4.977865	2749.364746	3937.255371	-281.709045	-3874.120117	
8.136235	-4.992668	2698.104004	3965.554688	-216.483826	-3887.911133	
8.193093	-5.007298	2646.501953	3993.350098	-151.205078	-3900.778320	
8.250274	-5.021746	2594.563965	4020.636230	-85.888611	-3912.725098	
8.307778	-5.036007	2542.295410	4047.407715	-20.549988	-3923.755371	
8.365605	-5.050074	2489.701660	4073.659668	44.795418	-3933.874023	
8.423755	-5.063940	2436.789062	4099.386719	110.132484	-3943.085449	
8.482224	-5.077599	2383.562988	4124.583984	175.446320	-3951.395020	
8.541017	-5.091043	2330.029297	4149.246094	240.722290	-3958.807617	
8.600129	-5.104265	2276.193848	4173.369141	305.945984	-3965.329102	
8.659560	-5.117259	2222.062988	4196.947266	371.103271	-3970.965332	
8.719310	-5.130018	2167.643066	4219.976562	436.180298	-3975.722168	
8.779376	-5.142535	2112.939941	4242.451172	501.163391	-3979.605957	
8.839757	-5.154803	2057.960449	4264.368164	566.039246	-3982.623535	
8.900451	-5.166816	2002.710693	4285.721680	630.794739	-3984.781250	
8.961455	-5.178565	1947.197510	4306.508789	695.417053	-3986.086426	
9.022769	-5.190045	1891.427246	4326.723633	759.893616	-3986.545898	
9.084390	-5.201249	1835.406982	4346.363281	824.212097	-3986.166992	
9.146314	-5.212170	1779.143555	4365.422852	888.360535	-3984.957031	
9.208539	-5.222801	1722.643555	4383.899414	952.327209	-3982.924316	
9.271062	-5.233136	1665.914307	4401.788086	1016.100647	-3980.076172	
9.333880	-5.243168	1608.962891	4419.085938	1079.669678	-3976.420410	
9.396991	-5.252891	1551.796387	4435.788086	1143.023438	-3971.965332	
9.460391	-5.262298	1494.422119	4451.892578	1206.151123	-3966.719238	
9.524076	-5.271382	1436.847412	4467.394531	1269.042480	-3960.690430	
9.588040	-5.280138	1379.079590	4482.291992	1331.687256	-3953.887207	
9.652284	-5.288559	1321.125977	4496.581055	1394.075684	-3946.317871	
9.716800	-5.296638	1262.994385	4510.257812	1456.198242	-3937.991699	
9.781585	-5.304372	1204.692383	4523.320312	1518.045410	-3928.916992	
9.846633	-5.311751	1146.227539	4535.765625	1579.608398	-3919.102539	
9.911941	-5.318772	1087.607666	4547.591797	1640.878174	-3908.557129	
9.977504	-5.325429	1028.840332	4558.794922	1701.846436	-3897.289551	
10.043317	-5.331716	969.933594	4569.373047	1762.504639	-3885.308594	
10.109376	-5.337626	910.895264	4579.324219	1822.844971	-3872.623535	
10.175675	-5.343156	851.733276	4588.646484	1882.859619	-3859.243652	
10.242209	-5.348299	792.455688	4597.336914	1942.541016	-3845.177734	
10.308972	-5.353051	733.070557	4605.394531	2001.881592	-3830.434570	
10.375958	-5.357407	673.585815	4612.816406	2060.874512	-3815.023438	
10.443164	-5.361361	614.009766	4619.601562	2119.513184	-3798.953613	
10.510581	-5.364908	554.350464	4625.749023	2177.790527	-3782.233887	
10.578204	-5.368045	494.616058	4631.256836	2235.700195	-3764.874023	
10.646028	-5.370767	434.814789	4636.124023	2293.236328	-3746.882324	
10.714046	-5.373069	374.954865	4640.349609	2350.393066	-3728.268555	
10.782250	-5.374947	315.044586	4643.931641	2407.164551	-3709.041504	
10.850638	-5.376397	255.092209	4646.870117	2463.544922	-3689.209961	
10.919202	-5.377416	195.106049	4649.165039	2519.529297	-3668.783203	
10.987933	-5.377999	135.094391	4650.814453	2575.112305	-3647.770508	
11.056827	-5.378143	75.065582	4651.819336	2630.289062	-3626.180664	
11.125876	-5.377845	15.027931	4652.178711	2685.054688	-3604.022461	
11.195075	-5.377101	-45.010231	4651.892578	2739.404785	-3581.305176	
11.264415	-5.375908	-105.040573	4650.960938	2793.335449	-3558.037598	
11.333890	-5.374264	-165.054764	4649.383789	2846.841797	-3534.228516	
11.403495	-5.372165	-225.044495	4647.162109	2899.920410	-3509.886719	
